zip_city_id;zip postal;city
1136;4983;Basse-Bodeux
1137;4987;Chevron
1138;4987;La Gleize
1139;4987;Lorc�
1140;4987;Rahier
1141;4987;Stoumont
1142;4990;Arbrefontaine
1143;4990;Bra
1144;4990;Lierneux
1145;5000;Beez
1146;5000;Namur
1147;5001;Belgrade
1148;5002;Saint-Servais
1149;5003;Saint-Marc
1150;5004;Bouge
1151;5010;SA SudPresse
1152;5012;Parlement Wallon
1153;5020;Champion
1154;5020;Daussoulx
1155;5020;Flawinne
1156;5020;Malonne
1157;5020;Suarl�e
1158;5020;Temploux
1159;5020;Vedrin
1160;5021;Boninne
1161;5022;Cognel�e
1162;5024;Gelbress�e
1163;5024;Marche-les-Dames
1164;5030;Beuzet
1165;5030;Ernage
1166;5030;Gembloux
1167;5030;Grand-Manil
1168;5030;Lonz�e
1169;5030;Sauveni�re
1170;5031;Grand-Leez
1171;5032;Bossi�re
1172;5032;Bothey
1173;5032;Corroy-le-Ch�teau
1174;5032;Isnes
1175;5032;Mazy
1176;5060;Arsimont
1177;5060;Auvelais
1178;5060;Falisolle
1179;5060;Keumi�e
1180;5060;Moignel�e
1181;5060;Tamines
1182;5060;Velaine-sur-Sambre
1183;5070;Aisemont
1184;5070;Fosses-la-Ville
1185;5070;Le Roux
1186;5070;Sart-Eustache
1187;5070;Sart-Saint-Laurent
1188;5070;Vitrival
1189;5080;Emines
1190;5080;Rhisnes
1191;5080;Villers-lez-Heest
1192;5080;Warisoulx
1193;5081;Bovesse
1194;5081;Meux
1195;5081;Saint-Denis-Bovesse
1196;5100;Dave
1197;5100;Jambes
1198;5100;Naninne
1199;5100;W�pion
1200;5100;Wierde
1201;5101;Erpent
1202;5101;Lives-sur-Meuse
1203;5101;Loyers
1204;5140;Boign�e
1205;5140;Ligny
1206;5140;Sombreffe
1207;5140;Tongrinne
1208;5150;Floreffe
1209;5150;Floriffoux
1210;5150;Frani�re
1211;5150;Soye
1212;5170;Arbre
1213;5170;Bois-de-Villers
1214;5170;Lesve
1215;5170;Lustin
1216;5170;Profondeville
1217;5170;Rivi�re
1218;5190;Bal�tre
1219;5190;Ham-sur-Sambre
1220;5190;Jemeppe-sur-Sambre
1221;5190;Mornimont
1222;5190;Moustier-sur-Sambre
1223;5190;Onoz
1224;5190;Saint-Martin
1225;5190;Spy
1226;5300;Andenne
1227;5300;Bonneville
1228;5300;Coutisse
1229;5300;Landenne
1230;5300;Maizeret
1231;5300;Nam�che
1232;5300;Sclayn
1233;5300;Seilles
1234;5300;Thon
1235;5300;Vezin
1236;5310;Aische-en-Refail
1237;5310;Bolinne
1238;5310;Boneffe
1239;5310;Branchon
1240;5310;Dhuy
1241;5310;Eghez�e
1242;5310;Hanret
1243;5310;Leuze
1244;5310;Liernu
1245;5310;Longchamps
1246;5310;Mehaigne
1247;5310;Noville-sur-Mehaigne
1248;5310;Saint-Germain
1249;5310;Taviers
1250;5310;Upigny
1251;5310;Waret-la-Chauss�e
1252;5330;Assesse
1253;5330;Maillen
1254;5330;Sart-Bernard
1255;5332;Crupet
1256;5333;Sorinne-la-Longue
1257;5334;Flor�e
1258;5336;Courri�re
1259;5340;Faulx-les-Tombes
1260;5340;Gesves
1261;5340;Haltinne
1262;5340;Mozet
1263;5340;Sor�e
1264;5350;Evelette
1265;5350;Ohey
1266;5351;Haillot
1267;5352;Perwez-Haillot
1268;5353;Goesnes
1269;5354;Jallet
1270;5360;Hamois
1271;5360;Natoye
1272;5361;Mohiville
1273;5361;Scy
1274;5362;Achet
1275;5363;Emptinne
1276;5364;Schaltin
1277;5370;Barvaux-Condroz
1278;5370;Flostoy
1279;5370;Havelange
1280;5370;Jeneffe
1281;5370;Porcheresse
1282;5370;Verl�e
1283;5372;M�an
1284;5374;Maffe
1285;5376;Mi�cret
1286;5377;Baillonville
1287;5377;Bonsin
1288;5377;Heure
1289;5377;Hogne
1290;5377;Nettinne
1291;5377;Noiseux
1292;5377;Sinsin
1293;5377;Somme-Leuze
1294;5377;Waillet
1295;5380;Bierwart
1296;5380;Cortil-Wodon
1297;5380;Forville
1298;5380;Franc-Waret
1299;5380;Hemptinne
1300;5380;Hingeon
1301;5380;Marchovelette
1302;5380;Noville-les-Bois
1303;5380;Pontillas
1304;5380;Tillier
1305;5500;Anseremme
1306;5500;Bouvignes-sur-Meuse
1307;5500;Dinant
1308;5500;Dr�hance
1309;5500;Falmagne
1310;5500;Falmignoul
1311;5500;Furfooz
1312;5501;Lisogne
1313;5502;Thynes
1314;5503;Sorinnes
1315;5504;Foy-Notre-Dame
1316;5520;Anth�e
1317;5520;Onhaye
1318;5521;Serville
1319;5522;Fala�n
1320;5523;Sommi�re
1321;5523;Weillen
1322;5524;G�rin
1323;5530;Dorinne
1324;5530;Durnal
1325;5530;Evrehailles
1326;5530;Godinne
1327;5530;Houx
1328;5530;Mont
1329;5530;Purnode
1330;5530;Spontin
1331;5530;Yvoir
1332;5537;Anh�e
1333;5537;Annevoie-Rouillon
1334;5537;Bioul
1335;5537;Den�e
1336;5537;Haut-le-Wastia
1337;5537;Sosoye
1338;5537;Warnant
1339;5540;Hasti�re-Lavaux
1340;5540;Hermeton-sur-Meuse
1341;5540;Waulsort
1342;5541;Hasti�re-par-Del�
1343;5542;Blaimont
1344;5543;Heer
1345;5544;Agimont
1346;5550;Alle
1347;5550;Bagimont
1348;5550;Bohan
1349;5550;Chairi�re
1350;5550;Lafor�t
1351;5550;Membre
1352;5550;Mouzaive
1353;5550;Nafraiture
1354;5550;Orchimont
1355;5550;Pussemange
1356;5550;Sugny
1357;5550;Vresse-sur-Semois
1358;5555;Baillamont
1359;5555;Bellefontaine
1360;5555;Bi�vre
1361;5555;Cornimont
1362;5555;Graide
1363;5555;Gros-Fays
1364;5555;Monceau-en-Ardenne
1365;5555;Naom�
1366;5555;Oizy
1367;5555;Petit-Fays
1368;5560;Ciergnon
1369;5560;Finnevaux
1370;5560;Houyet
1371;5560;Hulsonniaux
1372;5560;Mesnil-Eglise
1373;5560;Mesnil-Saint-Blaise
1374;5561;Celles
1375;5562;Custinne
1376;5563;Hour
1377;5564;Wanlin
1378;5570;Baronville
1379;5570;Beauraing
1380;5570;Dion
1381;5570;Felenne
1382;5570;Feschaux
1383;5570;Honnay
1384;5570;Javingue
1385;5570;Von�che
1386;5570;Wancennes
1387;5570;Winenne
1388;5571;Wiesme
1389;5572;Focant
1390;5573;Martouzin-Neuville
1391;5574;Pondr�me
1392;5575;Bourseigne-Neuve
1393;5575;Bourseigne-Vieille
1394;5575;Gedinne
1395;5575;Houdremont
1396;5575;Louette-Saint-Denis
1397;5575;Louette-Saint-Pierre
1398;5575;Malvoisin
1399;5575;Patignies
1400;5575;Rienne
1401;5575;Sart-Custinne
1402;5575;Vencimont
1403;5575;Willerzie
1404;5576;Froidfontaine
1405;5580;Ave-et-Auffe
1406;5580;Buissonville
1407;5580;Eprave
1408;5580;Han-sur-Lesse
1409;5580;Jemelle
1410;5580;Lavaux-Sainte-Anne
1411;5580;Lessive
1412;5580;Mont-Gauthier
1413;5580;Rochefort
1414;5580;Villers-sur-Lesse
1415;5580;Wavreille
1416;5589;Jemelle
1417;5590;Ach�ne
1418;5590;Braibant
1419;5590;Chevetogne
1420;5590;Ciney
1421;5590;Conneux
1422;5590;Haversin
1423;5590;Leignon
1424;5590;Pessoux
1425;5590;Serinchamps
1426;5590;Sovet
1427;5600;Fagnolle
1428;5600;Franchimont
1429;5600;Jamagne
1430;5600;Jamiolle
1431;5600;Merlemont
1432;5600;Neuville
1433;5600;Omez�e
1434;5600;Philippeville
1435;5600;Roly
1436;5600;Romedenne
1437;5600;Samart
1438;5600;Sart-en-Fagne
1439;5600;Sautour
1440;5600;Surice
1441;5600;Villers-en-Fagne
1442;5600;Villers-le-Gambon
1443;5600;Vodec�e
1444;5620;Corenne
1445;5620;Flavion
1446;5620;Florennes
1447;5620;Hemptinne-lez-Florennes
1448;5620;Morville
1449;5620;Ros�e
1450;5620;Saint-Aubin
1451;5621;Hanzinelle
1452;5621;Hanzinne
1453;5621;Morialm�
1454;5621;Thy-le-Bauduin
1455;5630;Cerfontaine
1456;5630;Daussois
1457;5630;Senzeilles
1458;5630;Silenrieux
1459;5630;Soumoy
1460;5630;Villers-Deux-Eglises
1461;5640;Biesme
1462;5640;Biesmer�e
1463;5640;Graux
1464;5640;Mettet
1465;5640;Oret
1466;5640;Saint-G�rard
1467;5641;Furnaux
1468;5644;Ermeton-sur-Biert
1469;5646;Stave
1470;5650;Castillon
1471;5650;Chastr�s
1472;5650;Clermont
1473;5650;Fontenelle
1474;5650;Fraire
1475;5650;Pry
1476;5650;Vogen�e
1477;5650;Walcourt
1478;5650;Yves-Gomez�e
1479;5651;Berz�e
1480;5651;Gourdinne
1481;5651;Laneffe
1482;5651;Rogn�e
1483;5651;Somz�e
1484;5651;Tarcienne
1485;5651;Thy-le-Ch�teau
1486;5660;Aublain
1487;5660;Boussu-en-Fagne
1488;5660;Br�ly
1489;5660;Br�ly-de-Pesche
1490;5660;Couvin
1491;5660;Cul-des-Sarts
1492;5660;Dailly
1493;5660;Frasnes
1494;5660;Gonrieux
1495;5660;Mariembourg
1496;5660;Pesche
1497;5660;P�tigny
1498;5660;Petite-Chapelle
1499;5660;Presgaux
1500;5670;Dourbes
1501;5670;Le Mesnil
1502;5670;Maz�e
1503;5670;Nismes
1504;5670;Oignies-en-Thi�rache
1505;5670;Olloy-Sur-Viroin
1506;5670;Treignes
1507;5670;Vierves-sur-Viroin
1508;5680;Doische
1509;5680;Gimn�e
1510;5680;Gochen�e
1511;5680;Matagne-la-Grande
1512;5680;Matagne-la-Petite
1513;5680;Niverl�e
1514;5680;Romer�e
1515;5680;Soulme
1516;5680;Vaucelles
1517;5680;Vodel�e
1518;6000;Charleroi
1519;6001;Marcinelle
1520;6010;Couillet
1521;6020;Dampremy
1522;6030;Goutroux
1523;6030;Marchienne-au-Pont
1524;6031;Monceau-sur-Sambre
1525;6032;Mont-sur-Marchienne
1526;6040;Jumet
1527;6041;Gosselies
1528;6042;Lodelinsart
1529;6043;Ransart
1530;6044;Roux
1531;6060;Gilly
1532;6061;Montignies-sur-Sambre
1533;6075;CSM Charleroi X
1534;6099;Charleroi X
1535;6110;Montigny-le-Tilleul
1536;6111;Landelies
1537;6120;Cour-sur-Heure
1538;6120;Ham-sur-Heure
1539;6120;Jamioulx
1540;6120;Marbaix
1541;6120;Nalinnes
1542;6140;Fontaine-l'�v�que
1543;6141;Forchies-La-Marche
1544;6142;Leernes
1545;6150;Anderlues
1546;6180;Courcelles
1547;6181;Gouy-lez-Pi�ton
1548;6182;Souvret
1549;6183;Trazegnies
1550;6200;Bouffioulx
1551;6200;Ch�telet
1552;6200;Ch�telineau
1553;6210;Frasnes-lez-Gosselies
1554;6210;R�ves
1555;6210;Villers-Perwin
1556;6210;Wayaux
1557;6211;Mellet
1558;6220;Fleurus
1559;6220;Heppignies
1560;6220;Lambusart
1561;6220;Wangenies
1562;6221;Saint-Amand
1563;6222;Brye
1564;6223;Wagnel�e
1565;6224;Wanferc�e-Baulet
1566;6230;Buzet
1567;6230;Obaix
1568;6230;Pont-�-Celles
1569;6230;Thim�on
1570;6230;Viesville
1571;6238;Liberchies
1572;6238;Luttre
1573;6240;Farciennes
1574;6240;Pironchamps
1575;6250;Aiseau
1576;6250;Pont-de-Loup
1577;6250;Presles
1578;6250;Roselies
1579;6280;Acoz
1580;6280;Gerpinnes
1581;6280;Gougnies
1582;6280;Joncret
1583;6280;Loverval
1584;6280;Villers-Poterie
1585;6440;Boussu-lez-Walcourt
1586;6440;Fourbechies
1587;6440;Froidchapelle
1588;6440;Vergnies
1589;6441;Erpion
1590;6460;Baili�vre
1591;6460;Chimay
1592;6460;Robechies
1593;6460;Saint-Remy
1594;6460;Salles
1595;6460;Villers-la-Tour
1596;6461;Virelles
1597;6462;Vaulx-lez-Chimay
1598;6463;Lompret
1599;6464;Baileux
1600;6464;Bourlers
1601;6464;Forges
1602;6464;l'Escaill�re
1603;6464;Ri�zes
1604;6470;Grandrieu
1605;6470;Montbliart
1606;6470;Rance
1607;6470;Sautin
1608;6470;Sivry
1609;6500;Barben�on
1610;6500;Beaumont
1611;6500;Leugnies
1612;6500;Leval-Chaudeville
1613;6500;Renlies
1614;6500;Solre-Saint-G�ry
1615;6500;Thirimont
1616;6511;Str�e
1617;6530;Leers-et-Fosteau
1618;6530;Thuin
1619;6531;Biesme-sous-Thuin
1620;6532;Ragnies
1621;6533;Bierc�e
1622;6534;Goz�e
1623;6536;Donstiennes
1624;6536;Thuillies
1625;6540;Lobbes
1626;6540;Mont-Sainte-Genevi�ve
1627;6542;Sars-la-Buissi�re
1628;6543;Bienne-lez-Happart
1629;6560;Bersillies-l'Abbaye
1630;6560;Erquelinnes
1631;6560;Grand-Reng
1632;6560;Hantes-Wih�ries
1633;6560;Montignies-Saint-Christophe
1634;6560;Solre-sur-Sambre
1635;6567;Fontaine-Valmont
1636;6567;Labuissi�re
1637;6567;Merbes-le-Ch�teau
1638;6567;Merbes-Sainte-Marie
1639;6590;Momignies
1640;6591;Macon
1641;6592;Monceau-Imbrechies
1642;6593;Macquenoise
1643;6594;Beauwelz
1644;6596;Forge-Philippe
1645;6596;Seloignes
1646;6600;Bastogne
1647;6600;Longvilly
1648;6600;Noville
1649;6600;Villers-la-Bonne-Eau
1650;6600;Wardin
1651;6630;Martelange
1652;6637;Fauvillers
1653;6637;Hollange
1654;6637;Tintange
1655;6640;Hompr�
1656;6640;Morhet
1657;6640;Nives
1658;6640;Sibret
1659;6640;Vaux-lez-Rosi�res
1660;6640;Vaux-sur-S�re
1661;6642;Juseret
1662;6660;Houffalize
1663;6660;Nadrin
1664;6661;Mont
1665;6661;Tailles
1666;6662;Tavigny
1667;6663;Mabompr�
1668;6666;Wibrin
1669;6670;Gouvy
1670;6670;Limerl�
1671;6671;Bovigny
1672;6672;Beho
1673;6673;Cherain
1674;6674;Montleban
1675;6680;Amberloup
1676;6680;Tillet
1677;6681;Lavacherie
1678;6686;Flamierge
1679;6687;Bertogne
1680;6688;Longchamps
1681;6690;Bihain
1682;6690;Vielsalm
1683;6692;Petit-Thier
1684;6698;Grand-Halleux
1685;6700;Arlon
1686;6700;Bonnert
1687;6700;Heinsch
1688;6700;Toernich
1689;6704;Guirsch
1690;6706;Autelbas
1691;6717;Attert
1692;6717;Nobressart
1693;6717;Nothomb
1694;6717;Thiaumont
1695;6717;Tontelange
1696;6720;Habay-la-Neuve
1697;6720;Hachy
1698;6721;Anlier
1699;6723;Habay-la-Vieille
1700;6724;Houdemont
1701;6724;Rulles
1702;6730;Bellefontaine
1703;6730;Rossignol
1704;6730;Saint-Vincent
1705;6730;Tintigny
1706;6740;Etalle
1707;6740;Sainte-Marie-sur-Semois
1708;6740;Villers-sur-Semois
1709;6741;Vance
1710;6742;Chantemelle
1711;6743;Buzenol
1712;6747;Ch�tillon
1713;6747;Meix-le-Tige
1714;6747;Saint-L�ger
1715;6750;Musson
1716;6750;Mussy-la-Ville
1717;6750;Signeulx
1718;6760;Bleid
1719;6760;Ethe
1720;6760;Ruette
1721;6760;Virton
1722;6761;Latour
1723;6762;Saint-Mard
1724;6767;Dampicourt
1725;6767;Harnoncourt
1726;6767;Lamorteau
1727;6767;Torgny
1728;6769;G�rouville
1729;6769;Meix-devant-Virton
1730;6769;Robelmont
1731;6769;Sommethonne
1732;6769;Villers-la-Loue
1733;6780;Hondelange
1734;6780;Messancy
1735;6780;Wolkrange
1736;6781;S�lange
1737;6782;Habergy
1738;6790;Aubange
1739;6791;Athus
1740;6792;Halanzy
1741;6792;Rachecourt
1742;6800;Bras
1743;6800;Freux
1744;6800;Libramont-Chevigny
1745;6800;Moircy
1746;6800;Recogne
1747;6800;Remagne
1748;6800;Saint-Pierre
1749;6800;Sainte-Marie-Chevigny
1750;6810;Chiny
1751;6810;Izel
1752;6810;Jamoigne
1753;6811;Les Bulles
1754;6812;Suxy
1755;6813;Termes
1756;6820;Florenville
1757;6820;Fontenoille
1758;6820;Muno
1759;6820;Sainte-C�cile
1760;6821;Lacuisine
1761;6823;Villers-devant-Orval
1762;6824;Chassepierre
1763;6830;Bouillon
1764;6830;Les Hayons
1765;6830;Poupehan
1766;6830;Rochehaut
1767;6831;Noirfontaine
1768;6832;Sensenruth
1769;6833;Ucimont
1770;6833;Vivy
1771;6834;Bellevaux
1772;6836;Dohan
1773;6838;Corbion
1774;6840;Grandvoir
1775;6840;Grapfontaine
1776;6840;Hamipr�
1777;6840;Longlier
1778;6840;Neufch�teau
1779;6840;Tournay
1780;6850;Carlsbourg
1781;6850;Offagne
1782;6850;Paliseul
1783;6851;Nollevaux
1784;6852;Maissin
1785;6852;Opont
1786;6853;Framont
1787;6856;Fays-les-Veneurs
1788;6860;Assenois
1789;6860;Ebly
1790;6860;L�glise
1791;6860;Mellier
1792;6860;Witry
1793;6870;Arville
1794;6870;Awenne
1795;6870;Hatrival
1796;6870;Mirwart
1797;6870;Saint-Hubert
1798;6870;Vesqueville
1799;6880;Auby-sur-Semois
1800;6880;Bertrix
1801;6880;Cugnon
1802;6880;Jehonville
1803;6880;Orgeo
1804;6887;Herbeumont
1805;6887;Saint-M�dard
1806;6887;Straimont
1807;6890;Anloy
1808;6890;Libin
1809;6890;Ochamps
1810;6890;Redu
1811;6890;Smuid
1812;6890;Transinne
1813;6890;Villance
1814;6900;Aye
1815;6900;Hargimont
1816;6900;Humain
1817;6900;Marche-en-Famenne
1818;6900;On
1819;6900;Roy
1820;6900;Waha
1821;6920;Sohier
1822;6920;Wellin
1823;6921;Chanly
1824;6922;Halma
1825;6924;Lomprez
1826;6927;Bure
1827;6927;Grupont
1828;6927;Resteigne
1829;6927;Tellin
1830;6929;Daverdisse
1831;6929;Gembes
1832;6929;Haut-Fays
1833;6929;Porcheresse
1834;6940;Barvaux-sur-Ourthe
1835;6940;Durbuy
1836;6940;Grandhan
1837;6940;Septon
1838;6940;W�ris
1839;6941;Bende
1840;6941;Bomal-sur-Ourthe
1841;6941;Borlon
1842;6941;Heyd
1843;6941;Izier
1844;6941;Tohogne
1845;6941;Villers-Sainte-Gertrude
1846;6950;Harsin
1847;6950;Nassogne
1848;6951;Bande
1849;6952;Grune
1850;6953;Ambly
1851;6953;Forri�res
1852;6953;Lesterny
1853;6953;Masbourg
1854;6960;Dochamps
1855;6960;Grandm�nil
1856;6960;Harre
1857;6960;Malempr�
1858;6960;Odeigne
1859;6960;Vaux-Chavanne
1860;6970;Tenneville
1861;6971;Champlon
1862;6972;Erneuville
1863;6980;Beausaint
1864;6980;La Roche-en-Ardenne
1865;6982;Samr�e
1866;6983;Ortho
1867;6984;Hives
1868;6986;Halleux
1869;6987;Beffe
1870;6987;Hodister
1871;6987;Marcourt
1872;6987;Rendeux
1873;6990;Fronville
1874;6990;Hampteau
1875;6990;Hotton
1876;6990;Marenne
1877;6997;Amonines
1878;6997;Erez�e
1879;6997;Mormont
1880;6997;Soy
1881;7000;Mons
1882;7010;SHAPE
1883;7011;Ghlin
1884;7012;Fl�nu
1885;7012;Jemappes
1886;7020;Maisi�res
1887;7020;Nimy
1888;7021;Havr�
1889;7022;Harmignies
1890;7022;Harveng
1891;7022;Hyon
1892;7022;Mesvin
1893;7022;Nouvelles
1894;7024;Ciply
1895;7030;Saint-Symphorien
1896;7031;Villers-Saint-Ghislain
1897;7032;Spiennes
1898;7033;Cuesmes
1899;7034;Obourg
1900;7034;Saint-Denis
1901;7040;Asquillies
1902;7040;Aulnois
1903;7040;Blaregnies
1904;7040;Bougnies
1905;7040;Genly
1906;7040;Goegnies-Chauss�e
1907;7040;Qu�vy-le-Grand
1908;7040;Qu�vy-le-Petit
1909;7041;Givry
1910;7041;Havay
1911;7050;Erbaut
1912;7050;Erbisoeul
1913;7050;Herchies
1914;7050;Jurbise
1915;7050;Masnuy-Saint-Jean
1916;7050;Masnuy-Saint-Pierre
1917;7060;Horrues
1918;7060;Soignies
1919;7061;Casteau
1920;7061;Thieusies
1921;7062;Naast
1922;7063;Chauss�e-Notre-Dame-Louvignies
1923;7063;Neufvilles
1924;7070;Gottignies
1925;7070;Le Roeulx
1926;7070;Mignault
1927;7070;Thieu
1928;7070;Ville-sur-Haine
1929;7080;Eugies
1930;7080;Frameries
1931;7080;La Bouverie
1932;7080;Noirchain
1933;7080;Sars-la-Bruy�re
1934;7090;Braine-le-Comte
1935;7090;Hennuy�res
1936;7090;Henripont
1937;7090;Petit-R�ulx-lez-Braine
1938;7090;Ronqui�res
1939;7090;Steenkerque
1940;7100;Haine-Saint-Paul
1941;7100;Haine-Saint-Pierre
1942;7100;La Louvi�re
1943;7100;Saint-Vaast
1944;7100;Trivi�res
1945;7110;Boussoit
1946;7110;Houdeng-Aimeries
1947;7110;Houdeng-Goegnies
1948;7110;Maurage
1949;7110;Str�py-Bracquegnies
1950;7120;Croix-lez-Rouveroy
1951;7120;Estinnes-au-Mont
1952;7120;Estinnes-au-Val
1953;7120;Fauroeulx
1954;7120;Haulchin
1955;7120;Peissant
1956;7120;Rouveroy
1957;7120;Vellereille-le-Sec
1958;7120;Vellereille-les-Brayeux
1959;7130;Battignies
1960;7130;Binche
1961;7130;Bray
1962;7131;Waudrez
1963;7133;Buvrinnes
1964;7134;Epinois
1965;7134;Leval-Trahegnies
1966;7134;P�ronnes-lez-Binche
1967;7134;Ressaix
1968;7140;Morlanwelz-Mariemont
1969;7141;Carni�res
1970;7141;Mont-Sainte-Aldegonde
1971;7160;Chapelle-lez-Herlaimont
1972;7160;Godarville
1973;7160;Pi�ton
1974;7170;Bellecourt
1975;7170;Bois-d'Haine
1976;7170;Fayt-lez-Manage
1977;7170;La Hestre
1978;7170;Manage
1979;7180;Seneffe
1980;7181;Arquennes
1981;7181;Familleureux
1982;7181;Feluy
1983;7181;Petit-R�ulx-lez-Nivelles
1984;7190;�caussinnes-d'Enghien
1985;7190;Marche-lez-�caussinnes
1986;7191;Ecaussinnes-Lalaing
1987;7300;Boussu
1988;7301;Hornu
1989;7320;Bernissart
1990;7321;Blaton
1991;7321;Harchies
1992;7322;Pommeroeul
1993;7322;Ville-Pommeroeul
1994;7330;Saint-Ghislain
1995;7331;Baudour
1996;7332;Neufmaison
1997;7332;Sirault
1998;7333;Tertre
1999;7334;Hautrage
2000;7334;Villerot
2001;7340;Colfontaine
2002;7340;P�turages
2003;7340;Warquignies
2004;7340;Wasmes
2005;7350;Hainin
2006;7350;Hensies
2007;7350;Montr�ul-sur-Haine
2008;7350;Thulin
2009;7370;Blaugies
2010;7370;Dour
2011;7370;Elouges
2012;7370;Wih�ries
2013;7380;Baisieux
2014;7380;Qui�vrain
2015;7382;Audregnies
2016;7387;Angre
2017;7387;Angreau
2018;7387;Athis
2019;7387;Autreppe
2020;7387;Erquennes
2021;7387;Fayt-le-Franc
2022;7387;Marchipont
2023;7387;Montignies-sur-Roc
2024;7387;Onnezies
2025;7387;Roisin
2026;7390;Quaregnon
2027;7390;Wasmuel
2028;7500;Ere
2029;7500;Saint-Maur
2030;7500;Tournai
2031;7501;Orcq
2032;7502;Esplechin
2033;7503;Froyennes
2034;7504;Froidmont
2035;7506;Willemeau
2036;7510;3 Suisses
2037;7511;Vitrine Magique
2038;7512;DANIEL JOUVANCE
2039;7513;Yves Rocher
2040;7520;Ramegnies-Chin
2041;7520;Templeuve
2042;7521;Chercq
2043;7522;Blandain
2044;7522;Hertain
2045;7522;Lamain
2046;7522;Marquain
2047;7530;Gaurain-Ramecroix
2048;7531;Havinnes
2049;7532;B�clers
2050;7533;Thimougies
2051;7534;Barry
2052;7534;Maulde
2053;7536;Vaulx
2054;7538;Vezon
2055;7540;Kain
2056;7540;Melles
2057;7540;Quartes
2058;7540;Rumillies
2059;7542;Mont-Saint-Aubert
2060;7543;Mourcourt
2061;7548;Warchin
2062;7600;P�ruwelz
2063;7601;Roucourt
2064;7602;Bury
2065;7603;Bon-Secours
2066;7604;Baugnies
2067;7604;Braffe
2068;7604;Brasm�nil
2069;7604;Callenelle
2070;7604;Wasmes-Audemez-Briffoeil
2071;7608;Wiers
2072;7610;Rumes
2073;7611;La Glanerie
2074;7618;Taintignies
2075;7620;Bl�haries
2076;7620;Guignies
2077;7620;Hollain
2078;7620;Jollain-Merlin
2079;7620;Wez-Velvain
2080;7621;Lesdain
2081;7622;Laplaigne
2082;7623;Rongy
2083;7624;Howardries
2084;7640;Antoing
2085;7640;Maubray
2086;7640;P�ronnes-lez-Antoing
2087;7641;Bruyelle
2088;7642;Calonne
2089;7643;Fontenoy
2090;7700;Luingne
2091;7700;Mouscron
2092;7711;Dottignies
2093;7712;Herseaux
2094;7730;Bailleul
2095;7730;Estaimbourg
2096;7730;Estaimpuis
2097;7730;Evregnies
2098;7730;Leers-Nord
2099;7730;N�chin
2100;7730;Saint-L�ger
2101;7740;Pecq
2102;7740;Warcoing
2103;7742;H�rinnes-lez-Pecq
2104;7743;Esquelmes
2105;7743;Obigies
2106;7750;Amougies
2107;7750;Anseroeul
2108;7750;Orroir
2109;7750;Russeignies
2110;7760;Celles
2111;7760;Escanaffles
2112;7760;Molenbaix
2113;7760;Popuelles
2114;7760;Pottes
2115;7760;Velaines
2116;7780;Comines
2117;7780;Comines-Warneton
2118;7781;Houthem
2119;7782;Ploegsteert
2120;7783;Bizet
2121;7784;Bas-Warneton
2122;7784;Warneton
2123;7800;Ath
2124;7800;Lanquesaint
2125;7801;Irchonwelz
2126;7802;Ormeignies
2127;7803;Bouvignies
2128;7804;Ostiches
2129;7804;Rebaix
2130;7810;Maffle
2131;7811;Arbre
2132;7812;Houtaing
2133;7812;Ligne
2134;7812;Mainvault
2135;7812;Moulbaix
2136;7812;Villers-Notre-Dame
2137;7812;Villers-Saint-Amand
2138;7822;Ghislenghien
2139;7822;Isi�res
2140;7822;Meslin-l'�v�que
2141;7823;Gibecq
2142;7830;Bassilly
2143;7830;Fouleng
2144;7830;Gondregnies
2145;7830;Graty
2146;7830;Hellebecq
2147;7830;Hoves
2148;7830;Silly
2149;7830;Thoricourt
2150;7850;Enghien
2151;7850;Marcq
2152;7850;Petit-Enghien
2153;7860;Lessines
2154;7861;Papignies
2155;7861;Wannebecq
2156;7862;Ogy
2157;7863;Ghoy
2158;7864;Deux-Acren
2159;7866;Bois-de-Lessines
2160;7866;Ollignies
2161;7870;Bauffe
2162;7870;Cambron-Saint-Vincent
2163;7870;Lens
2164;7870;Lombise
2165;7870;Montignies-lez-Lens
2166;7880;Flobecq
2167;7890;Ellezelles
2168;7890;Lahamaide
2169;7890;Wodecq
2170;7900;Grandmetz
2171;7900;Leuze-en-Hainaut
2172;7901;Thieulain
2173;7903;Blicquy
2174;7903;Chapelle-�-Oie
2175;7903;Chapelle-�-Wattines
2176;7904;Pipaix
2177;7904;Tourpes
2178;7904;Willaupuis
2179;7906;Gallaix
2180;7910;Anvaing
2181;7910;Arc-Aini�res
2182;7910;Arc-Wattripont
2183;7910;Cordes
2184;7910;Ellignies-lez-Frasnes
2185;7910;Forest
2186;7910;Wattripont
2187;7911;Buissenal
2188;7911;Frasnes-lez-Buissenal
2189;7911;Hacquegnies
2190;7911;Herquegies
2191;7911;Montr�ul-au-Bois
2192;7911;Moustier
2193;7911;Oeudeghien
2194;7912;Dergneau
2195;7912;Saint-Sauveur
2196;7940;Brugelette
2197;7940;Cambron-Casteau
2198;7941;Attre
2199;7942;M�vergnies-lez-Lens
2200;7943;Gages
2201;7950;Chi�vres
2202;7950;Grosage
2203;7950;Huissignies
2204;7950;Ladeuze
2205;7950;Tongre-Saint-Martin
2206;7951;Tongre-Notre-Dame
2207;7970;Beloeil
2208;7971;Bas�cles
2209;7971;Ramegnies
2210;7971;Thumaide
2211;7971;Wadelincourt
2212;7972;Aubechies
